date,tweet,category,priority,sentiment,Verified,Disaster
2024-03-04 10:57:12+00:00,Fast-warming Europe risks more droughts as Alps glaciers melt at record ratehttps://wtxnews.com/fast-warming-europe-risks-more-droughts-as-alps-glaciers-melt-at-record-rate/?feed_id=55247&_unique_id=65e5a906d350b…#drought #EU_Featured #featured #World_News,Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-04 10:57:12+00:00,Fast-warming Europe risks more droughts as Alps glaciers melt at record ratehttps://wtxnews.com/fast-warming-europe-risks-more-droughts-as-alps-glaciers-melt-at-record-rate/?feed_id=55247&_unique_id=65e5a906d350b…#drought #EU_Featured #featured #World_News,Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-03-01 16:01:08+00:00,"The #health concerns with #wildfires are related to lung function & other respiratory issues due to particulate matter in the air, though there can be other impacts to eyes & immune systems. Learn how you can best support employees during #climate events. https://bit.ly/49Pap9H",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-01 18:00:01+00:00,"It's early in the season for #wildfires in Nebraska, but dozens of firefighters have already been battling a large wildfire near North Platte for several days. The severity of the fire led Governor Jim Pillen to declare a state of emergency. https://pnsne.ws/49UlqG9",Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-03-01 18:00:01+00:00,"It's early in the season for #wildfires in Nebraska, but dozens of firefighters have already been battling a large wildfire near North Platte for several days. The severity of the fire led Governor Jim Pillen to declare a state of emergency. https://pnsne.ws/49UlqG9",Disaster Status Information,Low Priority,Neutral,False,Wildfire
2024-03-03 12:57:27+00:00,"The #Flames honor Miikka Kiprusoff and rally to beat the #Penguins, the #NHLJets overcome a three-goal deficit to down the #Hurricanes, the #Preds pick up their eighth straight win, and more in today’s #NHL Morning Coffee Headlines. https://spectorshockey.net/2024/03/nhl-morning-coffee-headlines-march-3-2024/…",Disaster Status Information,Low Priority,Very Positive,False,Hurricanes
2024-02-29 21:28:58+00:00,"#Tornadoes hit way too close for my taste. Airway shopping center ,Page Manor ,AirForce Base area. Wednesday morning. #RiversideOhio #TornadoAlley #ThankYouLord for keeping us #safe #ENDOFDAYS #packUp #PrayUp #GetReadyToGo #HeavenImReady",Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-02-29 19:11:25+00:00,"#CAwx I'm fascinated by weather and changes in our geography,wish I had been more interested when younger #landslides #floods",Disaster Status Information,Low Priority,Positive,True,Floods
2024-02-29 19:11:25+00:00,"#CAwx I'm fascinated by weather and changes in our geography,wish I had been more interested when younger #landslides #floods",Disaster Status Information,Low Priority,Positive,True,Floods
2024-03-02 02:26:42+00:00,It was Mars and Jupiter  #Aquarius #Taurus #Texas #Wildfires #Astrology ,Disaster Status Information,Low Priority,Positive,True,Wildfire
2024-03-02 11:01:50+00:00,"#Breaking: Texas wildfires rage uncontrollably, devastating cattle feed. Over 80% of feed impacted.#Texas #wildfires",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-02 11:01:50+00:00,"#Breaking: Texas wildfires rage uncontrollably, devastating cattle feed. Over 80% of feed impacted.#Texas #wildfires",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-02-28 03:50:30+00:00,Gonna catch some zzz's. streamed for about an hour today. stopped due to an oncoming migraine. Anyways Stay safe & Watch Ryan Hall Y'all or whoever you trust. #wxtwitter #WX #severewx #storms #tornadoes #TornadoTuesday #wind #weatheralert #Weathernews #GoodNightX,Disaster Status Information,Low Priority,Very Negative,False,Tornadoes
2024-03-04 09:13:28+00:00,Texas is burning .Planes and Firefighters are on the Ground battling  the Fire #TexasFires #WildFires #TXwx,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 09:13:28+00:00,Texas is burning .Planes and Firefighters are on the Ground battling  the Fire #TexasFires #WildFires #TXwx,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-29 18:57:47+00:00,Smokehouse Creek Fire in Texas explodes to become second-largest wildfire in U.S. history after burning 1.1 million acres #Wildfires,Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-02 00:33:27+00:00," In February 2024, extensive #wildfires tore through #Vichada,  #Colombia, devastating over 7,000 hectares of vegetation. Experts, including those from IDEAM, caution about a significant risk of forest fires due to the dry season#ScienceCenter #ClimateChangeIsReal",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-02 00:33:27+00:00," In February 2024, extensive #wildfires tore through #Vichada,  #Colombia, devastating over 7,000 hectares of vegetation. Experts, including those from IDEAM, caution about a significant risk of forest fires due to the dry season#ScienceCenter #ClimateChangeIsReal",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 00:41:17+00:00,"Our next #invasivespecies on  #MostWanted list is Ventanata (Ventanata dubia)! Ventanata promotes more frequent #wildfires, which can impact native plants that prefer a less frequent fire cycle. Learn more https://shorturl.at/uBQRX #NISAW #invasivespeciesweek",Disaster Status Information,Low Priority,Very Positive,True,Wildfire
2024-03-03 07:04:40+00:00,"Heavy rainfall caused some extreme flooding yesterday in Montevideo, #Uruguay  #floods #Flooding",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-03 07:04:40+00:00,"Heavy rainfall caused some extreme flooding yesterday in Montevideo, #Uruguay  #floods #Flooding",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-26 17:21:35+00:00,#emergencymanagement #riskmanagement #hurricaneian #hurricaneirma #hurricanepreparedness #hurricaneseason #hurricaneclaims #DisasterX #DisastersExpo #DisasterXMiami #naturalhazards #hurricanes #tropicalstorms #stormsurge #hazardmodeling #damagemodeling #riskmodeling,Disaster Status Information,Low Priority,Very Negative,False,Hurricanes
2024-03-01 11:26:54+00:00,"#Bolivia Declares State of Emergency after #floods Kill 42 

The mayor of #Cobija, a city in the north of Bolivia, has declared the area a disaster zone because of heavy rain.

Local authorities say thousands of people have been displaced with homes and businesses damaged in the…",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-03-01 11:26:54+00:00,"#Bolivia Declares State of Emergency after #floods Kill 42 

The mayor of #Cobija, a city in the north of Bolivia, has declared the area a disaster zone because of heavy rain.

Local authorities say thousands of people have been displaced with homes and businesses damaged in the…",Disaster Status Information,Low Priority,Very Negative,True,Floods
2024-02-28 17:18:28+00:00,"Heavy #rains in the state of Santa Catarina #Brazil have caused sudden #floods. In Joinville, the largest city in the state, water has inundated homes and commercial establishments. In the municipality of Araquari, 192.4 mm of precipitation fell in just 6 hours",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-28 17:18:28+00:00,"Heavy #rains in the state of Santa Catarina #Brazil have caused sudden #floods. In Joinville, the largest city in the state, water has inundated homes and commercial establishments. In the municipality of Araquari, 192.4 mm of precipitation fell in just 6 hours",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 05:15:43+00:00,"Despite the devastating #floods in #Sistan & Baluchistan province,  has rescued over 3,000 ppl & provided emergency shelter to 171 HHs. With 61 search and rescue teams tirelessly working, support continues for those affected province-wide.",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-03-02 05:15:43+00:00,"Despite the devastating #floods in #Sistan & Baluchistan province,  has rescued over 3,000 ppl & provided emergency shelter to 171 HHs. With 61 search and rescue teams tirelessly working, support continues for those affected province-wide.",Disaster Status Information,Low Priority,Very Positive,False,Floods
2024-03-01 03:10:47+00:00,Am heading home today. Some of the houses have collapsed in my village. #floods.,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-25 16:13:58+00:00,"More footage of the flooding earlier today in Yogyakarta, Central Java, Indonesia  
| 25 February 2024 | #floods #flooring #ClimateActionNow #Indonesia #Yogyakarta Merapi Uncover",Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-02-29 13:33:25+00:00,Texas Panhandle #wildfires: Documenting agricultural losses - ,Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-01 21:41:36+00:00,How you can help victims of the Texas Panhandle #Wildfires - NBC DFW,Help Request,Low Priority,Very Positive,False,Wildfire
2024-03-01 21:41:36+00:00,How you can help victims of the Texas Panhandle #Wildfires - NBC DFW,Help Request,Low Priority,Very Positive,False,Wildfire
2024-02-28 20:36:43+00:00,#Floods and #drought striking at the same time in the same country. #Malawi truly is at the forefront of experiencing the impacts of #climatechange and also one of the countries least responsible for causing it. #disaster #hunger,Disaster Status Information,Low Priority,Very Negative,False,Drought
2024-02-28 20:36:43+00:00,#Floods and #drought striking at the same time in the same country. #Malawi truly is at the forefront of experiencing the impacts of #climatechange and also one of the countries least responsible for causing it. #disaster #hunger,Disaster Status Information,Low Priority,Very Negative,False,Floods
2024-03-02 18:06:40+00:00,"The province said $151 million over the next three years will be used to continue prioritizing “new technologies and tactics that will enhance front-line response and suppression efforts"". #Alberta #Wildfires #Budget2024 #LNN #YQL",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-02 18:06:40+00:00,"The province said $151 million over the next three years will be used to continue prioritizing “new technologies and tactics that will enhance front-line response and suppression efforts"". #Alberta #Wildfires #Budget2024 #LNN #YQL",Disaster Status Information,Low Priority,Positive,False,Wildfire
2024-03-03 11:21:13+00:00,"Rhodes fires: Free holiday for evacuated tourists, Greek PM sayshttps://wtxnews.com/rhodes-fires-free-holiday-for-evacuated-tourists/?feed_id=54847&_unique_id=65e45d285b339…#featured #Main_Headlines #Rhodes #wildfires #World_News",Disaster Status Information,Low Priority,Very Negative,True,Wildfire
2024-03-04 06:24:32+00:00,#Texas panhandle hit by #wildfires and snow at same time https://youtube.com/shorts/2WQCP_1TYj0?si=nms8bDhwHfjSfNY2… via ,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 06:24:32+00:00,#Texas panhandle hit by #wildfires and snow at same time https://youtube.com/shorts/2WQCP_1TYj0?si=nms8bDhwHfjSfNY2… via ,Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 09:19:49+00:00,"One wildfire every day on average during peak period in Scotland.

Read more https://fire-magazine.co.uk/one-wildfire-every-day-on-average-during-peak-period-in-scotland… #wildfires #firefighters #Scotland",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-04 09:19:49+00:00,"One wildfire every day on average during peak period in Scotland.

Read more https://fire-magazine.co.uk/one-wildfire-every-day-on-average-during-peak-period-in-scotland… #wildfires #firefighters #Scotland",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-02-28 20:07:48+00:00,"#BREAKING : #WILDFIRES IN #TEXAS DESTROY 500,000 ACRES GRAZING LAND and ... https://youtu.be/A7dyMimKG94?si=54vY7BiaJ011612d… via ",Disaster Status Information,Low Priority,Very Negative,False,Wildfire
2024-03-03 22:26:53+00:00,"You know there’s been a significant #wildfire #disaster when the space laser foolishness starts circulating on social media.

Seeing this rubbish associated in response to the #Texas #wildfires is sad.

So much energy needed to address disinformation and misinformation.",Help Request,Low Priority,Very Negative,False,Wildfire
2024-03-03 22:26:53+00:00,"You know there’s been a significant #wildfire #disaster when the space laser foolishness starts circulating on social media.

Seeing this rubbish associated in response to the #Texas #wildfires is sad.

So much energy needed to address disinformation and misinformation.",Help Request,Low Priority,Very Negative,False,Wildfire
2024-02-25 14:32:05+00:00,"Footage of Flash #Floods #Cangkringan, #Indonesia",Disaster Status Information,Low Priority,Very Negative,True,Floods
